airline,date,departure_time,arrival_time,departure_place,arrival_place,flight_time,seat,price
아시아나항공,2023-08-01,06:50,08:00,CJJ,CJU,70,일반석,117700
아시아나항공,2023-08-01,06:50,08:00,CJJ,CJU,70,비즈니스석,174700
대한항공,2023-08-01,14:05,15:15,CJJ,CJU,70,일반석,114700
에어로케이,2023-08-01,14:45,15:55,CJJ,CJU,70,일반석,106700
티웨이항공,2023-08-01,16:05,17:15,CJJ,CJU,70,할인석,81000
티웨이항공,2023-08-01,16:05,17:15,CJJ,CJU,70,일반석,108700
진에어,2023-08-01,16:10,17:15,CJJ,CJU,65,할인석,78600
진에어,2023-08-01,16:10,17:15,CJJ,CJU,65,일반석,107700
진에어,2023-08-01,16:10,17:15,CJJ,CJU,65,비즈니스석,157700
아시아나항공,2023-08-01,17:10,18:20,CJJ,CJU,70,할인석,81700
아시아나항공,2023-08-01,17:10,18:20,CJJ,CJU,70,일반석,117700
진에어,2023-08-01,17:20,18:25,CJJ,CJU,65,할인석,72600
진에어,2023-08-01,17:20,18:25,CJJ,CJU,65,일반석,107700
진에어,2023-08-01,17:20,18:25,CJJ,CJU,65,비즈니스석,157700
대한항공,2023-08-01,17:35,18:45,CJJ,CJU,70,할인석,84700
대한항공,2023-08-01,17:35,18:45,CJJ,CJU,70,일반석,114700
대한항공,2023-08-01,17:35,18:45,CJJ,CJU,70,비즈니스석,174700
에어로케이,2023-08-01,18:45,19:50,CJJ,CJU,65,할인석,62700
에어로케이,2023-08-01,18:45,19:50,CJJ,CJU,65,일반석,106700
제주항공,2023-08-01,19:05,20:05,CJJ,CJU,60,할인석,79600
제주항공,2023-08-01,19:05,20:05,CJJ,CJU,60,일반석,107700
제주항공,2023-08-01,19:20,20:35,CJJ,CJU,75,할인석,79600
제주항공,2023-08-01,19:20,20:35,CJJ,CJU,75,일반석,107700
진에어,2023-08-01,19:30,20:30,CJJ,CJU,60,할인석,76600
진에어,2023-08-01,19:30,20:30,CJJ,CJU,60,일반석,107700
대한항공,2023-08-01,07:00,08:10,CJU,CJJ,70,특가석,52700
대한항공,2023-08-01,07:00,08:10,CJU,CJJ,70,할인석,74700
대한항공,2023-08-01,07:00,08:10,CJU,CJJ,70,일반석,114700
대한항공,2023-08-01,07:00,08:10,CJU,CJJ,70,비즈니스석,174700
제주항공,2023-08-01,08:10,09:20,CJU,CJJ,70,할인석,57600
제주항공,2023-08-01,08:10,09:20,CJU,CJJ,70,일반석,107700
대한항공,2023-08-01,09:00,10:05,CJU,CJJ,65,특가석,68700
대한항공,2023-08-01,09:00,10:05,CJU,CJJ,65,할인석,74700
대한항공,2023-08-01,09:00,10:05,CJU,CJJ,65,일반석,114700
대한항공,2023-08-01,09:00,10:05,CJU,CJJ,65,비즈니스석,174700
진에어,2023-08-01,09:10,10:20,CJU,CJJ,70,할인석,72600
대한항공,2023-08-01,09:10,10:20,CJU,CJJ,70,할인석,87700
진에어,2023-08-01,09:10,10:20,CJU,CJJ,70,일반석,107700
제주항공,2023-08-01,09:30,10:40,CJU,CJJ,70,할인석,67600
진에어,2023-08-01,09:30,10:35,CJU,CJJ,65,할인석,72600
대한항공,2023-08-01,09:30,10:35,CJU,CJJ,65,할인석,87700
진에어,2023-08-01,09:30,10:35,CJU,CJJ,65,일반석,107700
제주항공,2023-08-01,09:30,10:40,CJU,CJJ,70,일반석,107700
에어로케이,2023-08-01,10:20,11:25,CJU,CJJ,65,할인석,72700
에어로케이,2023-08-01,10:20,11:25,CJU,CJJ,65,일반석,106700
진에어,2023-08-01,10:45,11:50,CJU,CJJ,65,비즈니스석,157700
에어서울,2023-08-01,06:00,07:00,GMP,CJU,60,할인석,81600
에어서울,2023-08-01,06:00,07:00,GMP,CJU,60,일반석,88000
진에어,2023-08-01,06:05,07:20,GMP,CJU,75,할인석,76600
대한항공,2023-08-01,06:05,07:20,GMP,CJU,75,일반석,106700
진에어,2023-08-01,06:05,07:20,GMP,CJU,75,일반석,119700
하이에어,2023-08-01,06:10,07:30,GMP,CJU,80,특가석,75600
이스타항공,2023-08-01,06:10,07:20,GMP,CJU,70,할인석,84600
아시아나항공,2023-08-01,06:10,07:20,GMP,CJU,70,할인석,84700
하이에어,2023-08-01,06:10,07:30,GMP,CJU,80,일반석,118700
이스타항공,2023-08-01,06:10,07:20,GMP,CJU,70,일반석,119600
아시아나항공,2023-08-01,06:10,07:20,GMP,CJU,70,일반석,132700
진에어,2023-08-01,06:15,07:25,GMP,CJU,70,할인석,74600
제주항공,2023-08-01,06:15,07:30,GMP,CJU,75,할인석,81600
이스타항공,2023-08-01,06:15,07:25,GMP,CJU,70,할인석,84600
제주항공,2023-08-01,06:15,07:30,GMP,CJU,75,일반석,119200
이스타항공,2023-08-01,06:15,07:25,GMP,CJU,70,일반석,119600
진에어,2023-08-01,06:15,07:25,GMP,CJU,70,일반석,119700
진에어,2023-08-01,06:15,07:25,GMP,CJU,70,비즈니스석,174700
제주항공,2023-08-01,06:25,07:35,GMP,CJU,70,할인석,89600
제주항공,2023-08-01,06:25,07:35,GMP,CJU,70,일반석,119200
티웨이항공,2023-08-01,06:40,07:50,GMP,CJU,70,할인석,83000
대한항공,2023-08-01,06:40,07:50,GMP,CJU,70,할인석,83700
아시아나항공,2023-08-01,06:40,07:50,GMP,CJU,70,할인석,90700
티웨이항공,2023-08-01,06:40,07:50,GMP,CJU,70,일반석,118700
대한항공,2023-08-01,06:40,07:50,GMP,CJU,70,일반석,129700
아시아나항공,2023-08-01,06:40,07:50,GMP,CJU,70,일반석,132700
아시아나항공,2023-08-01,06:40,07:50,GMP,CJU,70,비즈니스석,189700
에어부산,2023-08-01,06:45,08:05,GMP,CJU,80,할인석,80540
에어부산,2023-08-01,06:45,08:05,GMP,CJU,80,일반석,118700
이스타항공,2023-08-01,06:50,07:55,GMP,CJU,65,할인석,89600
이스타항공,2023-08-01,06:50,07:55,GMP,CJU,65,일반석,119600
티웨이항공,2023-08-01,07:00,08:10,GMP,CJU,70,할인석,89000
대한항공,2023-08-01,07:00,08:10,GMP,CJU,70,할인석,94700
제주항공,2023-08-01,07:00,08:10,GMP,CJU,70,할인석,103600
티웨이항공,2023-08-01,07:00,08:10,GMP,CJU,70,일반석,118700
제주항공,2023-08-01,07:00,08:10,GMP,CJU,70,일반석,119200
대한항공,2023-08-01,07:00,08:10,GMP,CJU,70,일반석,129700
에어부산,2023-08-01,07:10,08:30,GMP,CJU,80,할인석,80540
에어부산,2023-08-01,07:10,08:30,GMP,CJU,80,일반석,118700
대한항공,2023-08-01,07:15,08:25,GMP,CJU,70,일반석,129700
에어부산,2023-08-01,07:25,08:35,GMP,CJU,70,할인석,84780
아시아나항공,2023-08-01,07:25,08:35,GMP,CJU,70,할인석,90700
에어부산,2023-08-01,07:25,08:35,GMP,CJU,70,일반석,118700
아시아나항공,2023-08-01,07:25,08:35,GMP,CJU,70,일반석,132700
대한항공,2023-08-01,07:30,08:40,GMP,CJU,70,일반석,129700
대한항공,2023-08-01,07:30,08:40,GMP,CJU,70,비즈니스석,189700
제주항공,2023-08-01,07:40,08:50,GMP,CJU,70,일반석,119200
아시아나항공,2023-08-01,07:55,09:05,GMP,CJU,70,할인석,108700
이스타항공,2023-08-01,07:55,09:05,GMP,CJU,70,할인석,114600
이스타항공,2023-08-01,07:55,09:05,GMP,CJU,70,일반석,119600
아시아나항공,2023-08-01,07:55,09:05,GMP,CJU,70,일반석,132700
아시아나항공,2023-08-01,07:55,09:05,GMP,CJU,70,비즈니스석,189700
티웨이항공,2023-08-01,08:05,09:15,GMP,CJU,70,일반석,117100
대한항공,2023-08-01,08:10,09:20,GMP,CJU,70,일반석,129700
아시아나항공,2023-08-01,08:20,09:35,GMP,CJU,75,할인석,114700
에어부산,2023-08-01,08:20,09:40,GMP,CJU,80,할인석,115520
에어부산,2023-08-01,08:20,09:40,GMP,CJU,80,일반석,118700
아시아나항공,2023-08-01,08:20,09:35,GMP,CJU,75,일반석,132700
아시아나항공,2023-08-01,08:20,09:35,GMP,CJU,75,비즈니스석,189700
아시아나항공,2023-08-01,08:30,09:40,GMP,CJU,70,할인석,126700
아시아나항공,2023-08-01,08:30,09:40,GMP,CJU,70,일반석,132700
아시아나항공,2023-08-01,08:30,09:40,GMP,CJU,70,비즈니스석,189700
제주항공,2023-08-01,09:00,10:10,GMP,CJU,70,일반석,119200
에어서울,2023-08-01,09:15,10:25,GMP,CJU,70,일반석,119700
하이에어,2023-08-01,09:30,11:00,GMP,CJU,90,일반석,118700
이스타항공,2023-08-01,09:50,11:05,GMP,CJU,75,일반석,119600
아시아나항공,2023-08-01,10:15,11:25,GMP,CJU,70,일반석,132700
진에어,2023-08-01,10:30,11:45,GMP,CJU,75,일반석,119700
대한항공,2023-08-01,10:35,11:50,GMP,CJU,75,비즈니스석,189700
아시아나항공,2023-08-01,10:40,11:50,GMP,CJU,70,할인석,126700
아시아나항공,2023-08-01,10:40,11:50,GMP,CJU,70,일반석,132700
아시아나항공,2023-08-01,10:40,11:50,GMP,CJU,70,비즈니스석,189700
이스타항공,2023-08-01,10:45,11:55,GMP,CJU,70,일반석,119600
이스타항공,2023-08-01,10:55,12:05,GMP,CJU,70,일반석,119600
에어부산,2023-08-01,11:10,12:30,GMP,CJU,80,일반석,118700
아시아나항공,2023-08-01,11:15,12:25,GMP,CJU,70,일반석,132700
제주항공,2023-08-01,11:30,12:30,GMP,CJU,60,일반석,119200
이스타항공,2023-08-01,11:40,12:50,GMP,CJU,70,할인석,114600
이스타항공,2023-08-01,11:40,12:50,GMP,CJU,70,일반석,119600
아시아나항공,2023-08-01,11:50,13:05,GMP,CJU,75,할인석,126700
아시아나항공,2023-08-01,11:50,13:05,GMP,CJU,75,일반석,132700
아시아나항공,2023-08-01,11:50,13:05,GMP,CJU,75,비즈니스석,189700
제주항공,2023-08-01,12:15,13:35,GMP,CJU,80,일반석,119200
아시아나항공,2023-08-01,12:20,13:35,GMP,CJU,75,할인석,114700
아시아나항공,2023-08-01,12:20,13:35,GMP,CJU,75,일반석,132700
아시아나항공,2023-08-01,12:25,13:35,GMP,CJU,70,할인석,114700
아시아나항공,2023-08-01,12:25,13:35,GMP,CJU,70,일반석,132700
에어서울,2023-08-01,12:35,13:45,GMP,CJU,70,할인석,108600
에어서울,2023-08-01,12:35,13:45,GMP,CJU,70,일반석,116500
제주항공,2023-08-01,12:40,13:50,GMP,CJU,70,일반석,119200
티웨이항공,2023-08-01,12:50,14:00,GMP,CJU,70,할인석,113000
티웨이항공,2023-08-01,12:50,14:00,GMP,CJU,70,일반석,118700
이스타항공,2023-08-01,12:55,14:05,GMP,CJU,70,할인석,108600
이스타항공,2023-08-01,12:55,14:05,GMP,CJU,70,일반석,119600
아시아나항공,2023-08-01,13:00,14:10,GMP,CJU,70,할인석,102700
대한항공,2023-08-01,13:00,14:10,GMP,CJU,70,일반석,129700
아시아나항공,2023-08-01,13:00,14:10,GMP,CJU,70,일반석,132700
아시아나항공,2023-08-01,13:00,14:10,GMP,CJU,70,비즈니스석,189700
대한항공,2023-08-01,13:20,14:30,GMP,CJU,70,일반석,129700
티웨이항공,2023-08-01,13:25,14:35,GMP,CJU,70,할인석,107000
티웨이항공,2023-08-01,13:25,14:35,GMP,CJU,70,일반석,118700
제주항공,2023-08-01,13:30,14:40,GMP,CJU,70,할인석,103600
대한항공,2023-08-01,13:30,14:40,GMP,CJU,70,할인석,106700
제주항공,2023-08-01,13:30,14:40,GMP,CJU,70,일반석,119200
대한항공,2023-08-01,13:30,14:40,GMP,CJU,70,일반석,129700
이스타항공,2023-08-01,13:40,14:50,GMP,CJU,70,할인석,89600
이스타항공,2023-08-01,13:40,14:50,GMP,CJU,70,일반석,119600
티웨이항공,2023-08-01,13:55,15:05,GMP,CJU,70,할인석,89000
티웨이항공,2023-08-01,13:55,15:05,GMP,CJU,70,일반석,118700
아시아나항공,2023-08-01,14:00,15:10,GMP,CJU,70,할인석,90700
아시아나항공,2023-08-01,14:00,15:10,GMP,CJU,70,일반석,132700
티웨이항공,2023-08-01,14:05,15:15,GMP,CJU,70,할인석,89000
티웨이항공,2023-08-01,14:05,15:15,GMP,CJU,70,일반석,118700
진에어,2023-08-01,14:15,15:25,GMP,CJU,70,할인석,82600
대한항공,2023-08-01,14:15,15:25,GMP,CJU,70,할인석,89700
진에어,2023-08-01,14:15,15:25,GMP,CJU,70,일반석,119700
대한항공,2023-08-01,14:15,15:25,GMP,CJU,70,일반석,129700
아시아나항공,2023-08-01,14:20,15:30,GMP,CJU,70,할인석,84700
아시아나항공,2023-08-01,14:20,15:30,GMP,CJU,70,일반석,132700
아시아나항공,2023-08-01,14:20,15:30,GMP,CJU,70,비즈니스석,189700
이스타항공,2023-08-01,14:35,15:45,GMP,CJU,70,할인석,84600
이스타항공,2023-08-01,14:35,15:45,GMP,CJU,70,일반석,119600
제주항공,2023-08-01,14:40,15:50,GMP,CJU,70,할인석,81600
제주항공,2023-08-01,14:40,15:50,GMP,CJU,70,일반석,119200
아시아나항공,2023-08-01,14:55,16:05,GMP,CJU,70,할인석,84700
아시아나항공,2023-08-01,14:55,16:05,GMP,CJU,70,일반석,132700
아시아나항공,2023-08-01,14:55,16:05,GMP,CJU,70,비즈니스석,189700
진에어,2023-08-01,15:00,16:10,GMP,CJU,70,할인석,78600
대한항공,2023-08-01,15:00,16:10,GMP,CJU,70,일반석,106700
진에어,2023-08-01,15:00,16:10,GMP,CJU,70,일반석,119700
에어부산,2023-08-01,15:05,16:15,GMP,CJU,70,할인석,69940
아시아나항공,2023-08-01,15:05,16:15,GMP,CJU,70,할인석,78700
에어부산,2023-08-01,15:05,16:15,GMP,CJU,70,일반석,118700
아시아나항공,2023-08-01,15:05,16:15,GMP,CJU,70,일반석,132700
대한항공,2023-08-01,15:10,16:20,GMP,CJU,70,특가석,77700
제주항공,2023-08-01,15:10,16:20,GMP,CJU,70,할인석,78600
대한항공,2023-08-01,15:10,16:20,GMP,CJU,70,할인석,83700
제주항공,2023-08-01,15:10,16:20,GMP,CJU,70,일반석,119200
대한항공,2023-08-01,15:10,16:20,GMP,CJU,70,일반석,129700
티웨이항공,2023-08-01,15:25,16:35,GMP,CJU,70,할인석,78000
티웨이항공,2023-08-01,15:25,16:35,GMP,CJU,70,일반석,118700
제주항공,2023-08-01,15:30,16:40,GMP,CJU,70,할인석,78600
제주항공,2023-08-01,15:30,16:40,GMP,CJU,70,일반석,119200
대한항공,2023-08-01,15:35,16:45,GMP,CJU,70,특가석,77700
대한항공,2023-08-01,15:35,16:45,GMP,CJU,70,할인석,83700
대한항공,2023-08-01,15:35,16:45,GMP,CJU,70,일반석,129700
이스타항공,2023-08-01,15:40,16:50,GMP,CJU,70,할인석,68600
이스타항공,2023-08-01,15:40,16:50,GMP,CJU,70,일반석,119600
제주항공,2023-08-01,15:50,17:05,GMP,CJU,75,할인석,71600
제주항공,2023-08-01,15:50,17:05,GMP,CJU,75,일반석,119200
이스타항공,2023-08-01,15:55,17:05,GMP,CJU,70,할인석,63600
이스타항공,2023-08-01,15:55,17:05,GMP,CJU,70,일반석,119600
아시아나항공,2023-08-01,16:00,17:10,GMP,CJU,70,할인석,72700
아시아나항공,2023-08-01,16:00,17:10,GMP,CJU,70,일반석,132700
대한항공,2023-08-01,16:30,17:40,GMP,CJU,70,특가석,71700
대한항공,2023-08-01,16:30,17:40,GMP,CJU,70,할인석,83700
대한항공,2023-08-01,16:30,17:40,GMP,CJU,70,일반석,129700
이스타항공,2023-08-01,16:35,17:45,GMP,CJU,70,할인석,63600
아시아나항공,2023-08-01,16:35,17:50,GMP,CJU,75,할인석,72700
이스타항공,2023-08-01,16:35,17:45,GMP,CJU,70,일반석,119600
아시아나항공,2023-08-01,16:35,17:50,GMP,CJU,75,일반석,132700
아시아나항공,2023-08-01,16:35,17:50,GMP,CJU,75,비즈니스석,169700
대한항공,2023-08-01,17:05,18:15,GMP,CJU,70,특가석,71700
대한항공,2023-08-01,17:05,18:15,GMP,CJU,70,할인석,83700
대한항공,2023-08-01,17:05,18:15,GMP,CJU,70,일반석,129700
티웨이항공,2023-08-01,17:25,18:35,GMP,CJU,70,할인석,73000
티웨이항공,2023-08-01,17:25,18:35,GMP,CJU,70,일반석,118700
에어부산,2023-08-01,17:35,18:55,GMP,CJU,80,할인석,65700
에어부산,2023-08-01,17:35,18:55,GMP,CJU,80,일반석,118700
이스타항공,2023-08-01,17:40,18:50,GMP,CJU,70,할인석,63600
티웨이항공,2023-08-01,17:40,18:50,GMP,CJU,70,할인석,68000
티웨이항공,2023-08-01,17:40,18:50,GMP,CJU,70,일반석,118700
이스타항공,2023-08-01,17:40,18:50,GMP,CJU,70,일반석,119600
대한항공,2023-08-01,17:50,19:00,GMP,CJU,70,특가석,71700
아시아나항공,2023-08-01,17:50,19:00,GMP,CJU,70,할인석,72700
대한항공,2023-08-01,17:50,19:00,GMP,CJU,70,할인석,83700
대한항공,2023-08-01,17:50,19:00,GMP,CJU,70,일반석,129700
아시아나항공,2023-08-01,17:50,19:00,GMP,CJU,70,일반석,132700
대한항공,2023-08-01,17:50,19:00,GMP,CJU,70,비즈니스석,189700
에어서울,2023-08-01,18:00,19:10,GMP,CJU,70,할인석,65600
에어서울,2023-08-01,18:00,19:10,GMP,CJU,70,일반석,71100
에어부산,2023-08-01,18:10,19:20,GMP,CJU,70,할인석,63580
이스타항공,2023-08-01,18:10,19:20,GMP,CJU,70,할인석,68600
티웨이항공,2023-08-01,18:10,19:20,GMP,CJU,70,할인석,73000
에어부산,2023-08-01,18:10,19:20,GMP,CJU,70,일반석,118700
티웨이항공,2023-08-01,18:10,19:20,GMP,CJU,70,일반석,118700
이스타항공,2023-08-01,18:10,19:20,GMP,CJU,70,일반석,119600
제주항공,2023-08-01,18:15,19:25,GMP,CJU,70,할인석,71600
제주항공,2023-08-01,18:15,19:25,GMP,CJU,70,일반석,119200
대한항공,2023-08-01,18:20,19:30,GMP,CJU,70,특가석,71700
대한항공,2023-08-01,18:20,19:30,GMP,CJU,70,할인석,83700
대한항공,2023-08-01,18:20,19:30,GMP,CJU,70,일반석,129700
대한항공,2023-08-01,18:20,19:30,GMP,CJU,70,비즈니스석,189700
아시아나항공,2023-08-01,18:25,19:35,GMP,CJU,70,할인석,72700
아시아나항공,2023-08-01,18:25,19:35,GMP,CJU,70,일반석,132700
아시아나항공,2023-08-01,18:25,19:35,GMP,CJU,70,비즈니스석,169700
대한항공,2023-08-01,18:35,19:45,GMP,CJU,70,특가석,71700
대한항공,2023-08-01,18:35,19:45,GMP,CJU,70,할인석,83700
대한항공,2023-08-01,18:35,19:45,GMP,CJU,70,일반석,129700
대한항공,2023-08-01,18:35,19:45,GMP,CJU,70,비즈니스석,189700
아시아나항공,2023-08-01,18:45,19:55,GMP,CJU,70,할인석,72700
아시아나항공,2023-08-01,18:45,19:55,GMP,CJU,70,일반석,132700
아시아나항공,2023-08-01,18:45,19:55,GMP,CJU,70,비즈니스석,169700
티웨이항공,2023-08-01,18:50,20:00,GMP,CJU,70,할인석,73000
티웨이항공,2023-08-01,18:50,20:00,GMP,CJU,70,일반석,118700
아시아나항공,2023-08-01,18:55,20:05,GMP,CJU,70,할인석,72700
아시아나항공,2023-08-01,18:55,20:05,GMP,CJU,70,일반석,132700
대한항공,2023-08-01,19:00,20:10,GMP,CJU,70,특가석,71700
대한항공,2023-08-01,19:00,20:10,GMP,CJU,70,할인석,83700
대한항공,2023-08-01,19:00,20:10,GMP,CJU,70,일반석,129700
대한항공,2023-08-01,19:00,20:10,GMP,CJU,70,비즈니스석,189700
에어부산,2023-08-01,19:05,20:20,GMP,CJU,75,할인석,63580
진에어,2023-08-01,19:05,20:15,GMP,CJU,70,할인석,74600
대한항공,2023-08-01,19:05,20:15,GMP,CJU,70,일반석,106700
에어부산,2023-08-01,19:05,20:20,GMP,CJU,75,일반석,118700
진에어,2023-08-01,19:05,20:15,GMP,CJU,70,일반석,119700
제주항공,2023-08-01,19:10,20:20,GMP,CJU,70,할인석,78600
제주항공,2023-08-01,19:10,20:20,GMP,CJU,70,일반석,119200
대한항공,2023-08-01,19:20,20:30,GMP,CJU,70,특가석,71700
아시아나항공,2023-08-01,19:20,20:35,GMP,CJU,75,할인석,72700
대한항공,2023-08-01,19:20,20:30,GMP,CJU,70,할인석,83700
대한항공,2023-08-01,19:20,20:30,GMP,CJU,70,일반석,129700
아시아나항공,2023-08-01,19:20,20:35,GMP,CJU,75,일반석,132700
아시아나항공,2023-08-01,19:20,20:35,GMP,CJU,75,비즈니스석,169700
이스타항공,2023-08-01,19:25,20:35,GMP,CJU,70,할인석,68600
이스타항공,2023-08-01,19:25,20:35,GMP,CJU,70,일반석,119600
제주항공,2023-08-01,19:30,20:40,GMP,CJU,70,할인석,71600
제주항공,2023-08-01,19:30,20:40,GMP,CJU,70,일반석,119200
진에어,2023-08-01,19:35,20:50,GMP,CJU,75,할인석,72600
대한항공,2023-08-01,19:35,20:50,GMP,CJU,75,일반석,106700
진에어,2023-08-01,19:35,20:50,GMP,CJU,75,일반석,119700
진에어,2023-08-01,19:35,20:50,GMP,CJU,75,비즈니스석,174700
이스타항공,2023-08-01,19:45,20:55,GMP,CJU,70,할인석,73600
이스타항공,2023-08-01,19:45,20:55,GMP,CJU,70,일반석,119600
대한항공,2023-08-01,20:30,21:40,GMP,CJU,70,할인석,94700
제주항공,2023-08-01,20:30,21:40,GMP,CJU,70,할인석,96600
제주항공,2023-08-01,20:30,21:40,GMP,CJU,70,일반석,119200
대한항공,2023-08-01,20:30,21:40,GMP,CJU,70,일반석,129700
대한항공,2023-08-01,20:30,21:40,GMP,CJU,70,비즈니스석,189700
아시아나항공,2023-08-01,20:50,22:00,GMP,CJU,70,할인석,96700
아시아나항공,2023-08-01,20:50,22:00,GMP,CJU,70,일반석,132700
아시아나항공,2023-08-01,21:20,22:30,GMP,CJU,70,할인석,102700
아시아나항공,2023-08-01,21:20,22:30,GMP,CJU,70,일반석,132700
아시아나항공,2023-08-01,21:20,22:30,GMP,CJU,70,비즈니스석,169700
아시아나항공,2023-08-01,06:30,07:40,CJU,GMP,70,할인석,126700
아시아나항공,2023-08-01,06:30,07:40,CJU,GMP,70,일반석,132700
아시아나항공,2023-08-01,06:30,07:40,CJU,GMP,70,비즈니스석,189700
아시아나항공,2023-08-01,06:40,07:50,CJU,GMP,70,할인석,126700
아시아나항공,2023-08-01,06:40,07:50,CJU,GMP,70,일반석,132700
아시아나항공,2023-08-01,06:40,07:50,CJU,GMP,70,비즈니스석,189700
대한항공,2023-08-01,07:00,08:10,CJU,GMP,70,할인석,110900
대한항공,2023-08-01,07:00,08:10,CJU,GMP,70,일반석,129700
대한항공,2023-08-01,07:00,08:10,CJU,GMP,70,비즈니스석,189700
에어서울,2023-08-01,07:35,08:45,CJU,GMP,70,할인석,85600
에어서울,2023-08-01,07:35,08:45,CJU,GMP,70,일반석,92200
티웨이항공,2023-08-01,07:55,09:05,CJU,GMP,70,할인석,90000
아시아나항공,2023-08-01,07:55,09:05,CJU,GMP,70,할인석,108700
티웨이항공,2023-08-01,07:55,09:05,CJU,GMP,70,일반석,118700
아시아나항공,2023-08-01,07:55,09:05,CJU,GMP,70,일반석,132700
이스타항공,2023-08-01,08:10,09:15,CJU,GMP,65,할인석,84600
이스타항공,2023-08-01,08:10,09:15,CJU,GMP,65,일반석,119600
진에어,2023-08-01,08:15,09:30,CJU,GMP,75,할인석,90600
진에어,2023-08-01,08:15,09:30,CJU,GMP,75,일반석,119700
이스타항공,2023-08-01,08:30,09:40,CJU,GMP,70,할인석,84600
이스타항공,2023-08-01,08:30,09:40,CJU,GMP,70,일반석,119600
에어부산,2023-08-01,08:40,10:00,CJU,GMP,80,할인석,81600
에어부산,2023-08-01,08:40,10:00,CJU,GMP,80,일반석,118700
대한항공,2023-08-01,08:40,09:50,CJU,GMP,70,일반석,129700
티웨이항공,2023-08-01,08:45,09:55,CJU,GMP,70,할인석,84000
제주항공,2023-08-01,08:45,09:55,CJU,GMP,70,할인석,89600
아시아나항공,2023-08-01,08:45,09:55,CJU,GMP,70,할인석,108700
티웨이항공,2023-08-01,08:45,09:55,CJU,GMP,70,일반석,118700
제주항공,2023-08-01,08:45,09:55,CJU,GMP,70,일반석,119200
아시아나항공,2023-08-01,08:45,09:55,CJU,GMP,70,일반석,132700
아시아나항공,2023-08-01,08:45,09:55,CJU,GMP,70,비즈니스석,189700
이스타항공,2023-08-01,08:50,10:00,CJU,GMP,70,할인석,84600
이스타항공,2023-08-01,08:50,10:00,CJU,GMP,70,일반석,119600
하이에어,2023-08-01,09:05,10:35,CJU,GMP,90,특가석,77600
하이에어,2023-08-01,09:05,10:35,CJU,GMP,90,일반석,118700
에어부산,2023-08-01,09:15,10:25,CJU,GMP,70,할인석,81600
진에어,2023-08-01,09:15,10:25,CJU,GMP,70,할인석,88600
에어부산,2023-08-01,09:15,10:25,CJU,GMP,70,일반석,118700
진에어,2023-08-01,09:15,10:25,CJU,GMP,70,일반석,119700
아시아나항공,2023-08-01,09:20,10:30,CJU,GMP,70,할인석,102700
아시아나항공,2023-08-01,09:20,10:30,CJU,GMP,70,일반석,132700
이스타항공,2023-08-01,09:25,10:30,CJU,GMP,65,할인석,84600
이스타항공,2023-08-01,09:25,10:30,CJU,GMP,65,일반석,119600
티웨이항공,2023-08-01,09:35,10:45,CJU,GMP,70,할인석,90000
티웨이항공,2023-08-01,09:35,10:45,CJU,GMP,70,일반석,118700
