airline,date,departure_time,arrival_time,departure_place,arrival_place,flight_time,seat,price
대한항공,2023-10-01,07:00,08:00,PUS,CJU,60,일반석,102700
대한항공,2023-10-01,07:00,08:00,PUS,CJU,60,비즈니스석,162700
진에어,2023-10-01,07:40,08:45,PUS,CJU,65,일반석,95700
에어부산,2023-10-01,08:00,09:00,PUS,CJU,60,일반석,99700
제주항공,2023-10-01,08:05,09:05,PUS,CJU,60,일반석,99700
제주항공,2023-10-01,09:10,10:10,PUS,CJU,60,일반석,99700
에어부산,2023-10-01,11:35,12:35,PUS,CJU,60,일반석,99700
에어부산,2023-10-01,11:50,12:50,PUS,CJU,60,일반석,99700
진에어,2023-10-01,12:05,13:10,PUS,CJU,65,일반석,95700
진에어,2023-10-01,12:05,13:10,PUS,CJU,65,비즈니스석,150700
제주항공,2023-10-01,12:20,13:20,PUS,CJU,60,일반석,99700
에어부산,2023-10-01,13:25,14:20,PUS,CJU,55,일반석,99700
아시아나항공,2023-10-01,13:25,14:20,PUS,CJU,55,일반석,99700
대한항공,2023-10-01,14:00,15:00,PUS,CJU,60,일반석,102700
진에어,2023-10-01,14:20,15:20,PUS,CJU,60,일반석,95700
에어부산,2023-10-01,14:40,15:40,PUS,CJU,60,일반석,99700
제주항공,2023-10-01,14:40,15:40,PUS,CJU,60,일반석,99700
에어부산,2023-10-01,15:00,15:55,PUS,CJU,55,일반석,99700
제주항공,2023-10-01,15:30,16:50,PUS,CJU,80,일반석,99700
에어부산,2023-10-01,16:40,17:40,PUS,CJU,60,일반석,99700
대한항공,2023-10-01,16:40,17:40,PUS,CJU,60,일반석,102700
제주항공,2023-10-01,17:00,18:00,PUS,CJU,60,일반석,99700
에어부산,2023-10-01,18:00,19:00,PUS,CJU,60,일반석,99700
진에어,2023-10-01,19:00,20:00,PUS,CJU,60,일반석,95700
진에어,2023-10-01,19:00,20:00,PUS,CJU,60,비즈니스석,150700
대한항공,2023-10-01,19:15,20:15,PUS,CJU,60,일반석,102700
대한항공,2023-10-01,19:15,20:15,PUS,CJU,60,비즈니스석,162700
에어부산,2023-10-01,19:35,20:40,PUS,CJU,65,일반석,99700
대한항공,2023-10-01,21:00,22:00,PUS,CJU,60,일반석,102700
대한항공,2023-10-01,21:00,22:00,PUS,CJU,60,비즈니스석,162700
에어부산,2023-10-01,08:30,09:35,CJU,PUS,65,일반석,99700
진에어,2023-10-01,10:30,11:30,CJU,PUS,60,일반석,95700
아시아나항공,2023-10-01,06:50,08:00,CJJ,CJU,70,일반석,117700
진에어,2023-10-01,07:20,08:35,CJJ,CJU,75,일반석,107700
이스타항공,2023-10-01,07:45,08:50,CJJ,CJU,65,일반석,108600
에어로케이,2023-10-01,08:20,09:25,CJJ,CJU,65,일반석,106700
대한항공,2023-10-01,09:05,10:15,CJJ,CJU,70,일반석,114700
대한항공,2023-10-01,09:05,10:15,CJJ,CJU,70,비즈니스석,174700
제주항공,2023-10-01,10:10,11:20,CJJ,CJU,70,일반석,107700
진에어,2023-10-01,11:00,12:10,CJJ,CJU,70,일반석,107700
제주항공,2023-10-01,11:20,12:25,CJJ,CJU,65,일반석,107700
진에어,2023-10-01,12:00,13:05,CJJ,CJU,65,일반석,107700
진에어,2023-10-01,12:30,13:40,CJJ,CJU,70,일반석,107700
진에어,2023-10-01,12:30,13:40,CJJ,CJU,70,비즈니스석,157700
아시아나항공,2023-10-01,12:55,13:55,CJJ,CJU,60,일반석,117700
티웨이항공,2023-10-01,13:10,14:15,CJJ,CJU,65,할인석,101000
티웨이항공,2023-10-01,13:10,14:15,CJJ,CJU,65,일반석,108700
대한항공,2023-10-01,14:05,15:15,CJJ,CJU,70,일반석,114700
에어로케이,2023-10-01,14:45,15:55,CJJ,CJU,70,할인석,87700
에어로케이,2023-10-01,14:45,15:55,CJJ,CJU,70,일반석,106700
티웨이항공,2023-10-01,16:05,17:15,CJJ,CJU,70,할인석,96000
티웨이항공,2023-10-01,16:05,17:15,CJJ,CJU,70,일반석,108700
대한항공,2023-10-01,07:00,08:10,CJU,CJJ,70,비즈니스석,262000
이스타항공,2023-10-01,07:55,09:00,CJU,CJJ,65,일반석,108600
제주항공,2023-10-01,08:10,09:20,CJU,CJJ,70,일반석,107700
에어서울,2023-10-01,06:00,07:00,GMP,CJU,60,할인석,110600
에어서울,2023-10-01,06:00,07:00,GMP,CJU,60,일반석,119700
진에어,2023-10-01,06:05,07:20,GMP,CJU,75,일반석,119700
이스타항공,2023-10-01,06:10,07:20,GMP,CJU,70,할인석,108600
이스타항공,2023-10-01,06:10,07:20,GMP,CJU,70,일반석,119600
아시아나항공,2023-10-01,06:10,07:20,GMP,CJU,70,할인석,126700
아시아나항공,2023-10-01,06:10,07:20,GMP,CJU,70,일반석,132700
이스타항공,2023-10-01,06:15,07:25,GMP,CJU,70,할인석,108600
진에어,2023-10-01,06:15,07:25,GMP,CJU,70,할인석,110600
제주항공,2023-10-01,06:15,07:30,GMP,CJU,75,할인석,110600
제주항공,2023-10-01,06:15,07:30,GMP,CJU,75,일반석,119200
이스타항공,2023-10-01,06:15,07:25,GMP,CJU,70,일반석,119600
진에어,2023-10-01,06:15,07:25,GMP,CJU,70,일반석,119700
진에어,2023-10-01,06:15,07:25,GMP,CJU,70,비즈니스석,174700
티웨이항공,2023-10-01,06:20,07:30,GMP,CJU,70,할인석,114600
티웨이항공,2023-10-01,06:20,07:30,GMP,CJU,70,일반석,118700
진에어,2023-10-01,06:20,07:30,GMP,CJU,70,일반석,119700
제주항공,2023-10-01,06:25,07:35,GMP,CJU,70,일반석,119200
아시아나항공,2023-10-01,06:40,07:50,GMP,CJU,70,할인석,126700
대한항공,2023-10-01,06:40,07:50,GMP,CJU,70,일반석,129700
에어부산,2023-10-02,06:50,07:55,PUS,CJU,65,일반석,99700
대한항공,2023-10-02,07:00,08:00,PUS,CJU,60,일반석,102700
대한항공,2023-10-02,07:00,08:00,PUS,CJU,60,비즈니스석,162700
에어부산,2023-10-02,07:30,08:35,PUS,CJU,65,일반석,99700
진에어,2023-10-02,07:40,08:45,PUS,CJU,65,일반석,95700
에어부산,2023-10-02,08:00,09:00,PUS,CJU,60,일반석,99700
제주항공,2023-10-02,08:05,09:05,PUS,CJU,60,일반석,99700
제주항공,2023-10-02,09:10,10:10,PUS,CJU,60,일반석,99700
대한항공,2023-10-02,10:20,11:20,PUS,CJU,60,일반석,102700
대한항공,2023-10-02,10:20,11:20,PUS,CJU,60,비즈니스석,162700
에어부산,2023-10-02,11:35,12:35,PUS,CJU,60,일반석,99700
에어부산,2023-10-02,11:50,12:50,PUS,CJU,60,일반석,99700
진에어,2023-10-02,12:05,13:10,PUS,CJU,65,일반석,95700
진에어,2023-10-02,12:05,13:10,PUS,CJU,65,비즈니스석,150700
제주항공,2023-10-02,12:20,13:20,PUS,CJU,60,일반석,99700
에어부산,2023-10-02,13:25,14:20,PUS,CJU,55,일반석,99700
아시아나항공,2023-10-02,13:25,14:20,PUS,CJU,55,일반석,99700
대한항공,2023-10-02,14:00,15:00,PUS,CJU,60,일반석,102700
대한항공,2023-10-02,14:00,15:00,PUS,CJU,60,비즈니스석,162700
진에어,2023-10-02,14:20,15:20,PUS,CJU,60,일반석,95700
에어부산,2023-10-02,08:30,09:35,CJU,PUS,65,일반석,99700
대한항공,2023-10-02,08:45,09:45,CJU,PUS,60,일반석,102700
에어부산,2023-10-02,09:10,10:10,CJU,PUS,60,일반석,99700
제주항공,2023-10-02,10:45,11:45,CJU,PUS,60,일반석,99700
제주항공,2023-10-02,06:00,07:00,CJJ,CJU,60,일반석,107700
아시아나항공,2023-10-02,06:50,08:00,CJJ,CJU,70,일반석,117700
진에어,2023-10-02,07:20,08:30,CJJ,CJU,70,일반석,107700
이스타항공,2023-10-02,07:45,08:50,CJJ,CJU,65,일반석,108600
에어로케이,2023-10-02,08:20,09:25,CJJ,CJU,65,일반석,106700
대한항공,2023-10-02,09:05,10:15,CJJ,CJU,70,일반석,114700
대한항공,2023-10-02,09:05,10:15,CJJ,CJU,70,비즈니스석,174700
진에어,2023-10-02,11:00,12:10,CJJ,CJU,70,일반석,107700
제주항공,2023-10-02,11:20,12:25,CJJ,CJU,65,일반석,107700
진에어,2023-10-02,12:00,13:05,CJJ,CJU,65,일반석,107700
진에어,2023-10-02,12:30,13:40,CJJ,CJU,70,일반석,107700
진에어,2023-10-02,12:30,13:40,CJJ,CJU,70,비즈니스석,157700
아시아나항공,2023-10-02,12:55,13:55,CJJ,CJU,60,일반석,117700
티웨이항공,2023-10-02,13:10,14:15,CJJ,CJU,65,할인석,101000
티웨이항공,2023-10-02,13:10,14:15,CJJ,CJU,65,일반석,108700
대한항공,2023-10-02,14:05,15:15,CJJ,CJU,70,일반석,114700
에어로케이,2023-10-02,14:45,15:55,CJJ,CJU,70,할인석,92700
에어로케이,2023-10-02,14:45,15:55,CJJ,CJU,70,일반석,106700
티웨이항공,2023-10-02,16:05,17:15,CJJ,CJU,70,할인석,96000
티웨이항공,2023-10-02,16:05,17:15,CJJ,CJU,70,일반석,108700
대한항공,2023-10-02,07:00,08:10,CJU,CJJ,70,일반석,114700
대한항공,2023-10-02,07:00,08:10,CJU,CJJ,70,비즈니스석,174700
이스타항공,2023-10-02,07:55,09:00,CJU,CJJ,65,일반석,108600
제주항공,2023-10-02,08:10,09:20,CJU,CJJ,70,일반석,107700
진에어,2023-10-02,09:10,10:20,CJU,CJJ,70,일반석,107700
진에어,2023-10-02,09:30,10:35,CJU,CJJ,65,일반석,107700
에어로케이,2023-10-02,10:20,11:25,CJU,CJJ,65,일반석,106700
아시아나항공,2023-10-02,11:15,12:20,CJU,CJJ,65,일반석,117700
진에어,2023-10-02,14:15,15:20,CJU,CJJ,65,일반석,107700
에어로케이,2023-10-02,21:25,22:35,CJU,CJJ,70,일반석,106700
에어서울,2023-10-02,06:00,07:00,GMP,CJU,60,할인석,103600
에어서울,2023-10-02,06:00,07:00,GMP,CJU,60,일반석,119700
진에어,2023-10-02,06:05,07:20,GMP,CJU,75,일반석,119700
이스타항공,2023-10-02,06:10,07:20,GMP,CJU,70,할인석,95600
아시아나항공,2023-10-02,06:10,07:20,GMP,CJU,70,할인석,108700
이스타항공,2023-10-02,06:10,07:20,GMP,CJU,70,일반석,119600
아시아나항공,2023-10-02,06:10,07:20,GMP,CJU,70,일반석,132700
이스타항공,2023-10-02,06:15,07:25,GMP,CJU,70,할인석,95600
제주항공,2023-10-02,06:15,07:30,GMP,CJU,75,할인석,96600
진에어,2023-10-02,06:15,07:25,GMP,CJU,70,할인석,102600
제주항공,2023-10-02,06:15,07:30,GMP,CJU,75,일반석,119200
이스타항공,2023-10-02,06:15,07:25,GMP,CJU,70,일반석,119600
진에어,2023-10-02,06:15,07:25,GMP,CJU,70,일반석,119700
진에어,2023-10-02,06:15,07:25,GMP,CJU,70,비즈니스석,174700
진에어,2023-10-02,06:20,07:30,GMP,CJU,70,할인석,102600
진에어,2023-10-02,06:20,07:30,GMP,CJU,70,일반석,119700
제주항공,2023-10-02,06:25,07:35,GMP,CJU,70,할인석,96600
제주항공,2023-10-02,06:25,07:35,GMP,CJU,70,일반석,119200
티웨이항공,2023-10-02,06:40,07:50,GMP,CJU,70,할인석,101000
대한항공,2023-10-02,06:40,07:50,GMP,CJU,70,할인석,106700
아시아나항공,2023-10-02,06:40,07:50,CJU,GMP,70,일반석,132700
아시아나항공,2023-10-02,06:40,07:50,CJU,GMP,70,비즈니스석,189700
에어서울,2023-10-02,07:30,08:40,CJU,GMP,70,일반석,119700
제주항공,2023-10-02,07:40,08:50,CJU,GMP,70,일반석,119200
티웨이항공,2023-10-02,07:55,09:05,CJU,GMP,70,일반석,118100
아시아나항공,2023-10-02,07:55,09:05,CJU,GMP,70,일반석,132700
이스타항공,2023-10-02,08:10,09:15,CJU,GMP,65,일반석,119600
진에어,2023-10-02,08:15,09:30,CJU,GMP,75,일반석,119700
이스타항공,2023-10-02,08:30,09:40,CJU,GMP,70,일반석,119600
에어부산,2023-10-02,08:40,10:00,CJU,GMP,80,일반석,118700
대한항공,2023-10-02,08:40,09:50,CJU,GMP,70,일반석,129700
티웨이항공,2023-10-02,08:45,09:55,CJU,GMP,70,일반석,118100
제주항공,2023-10-02,08:45,09:55,CJU,GMP,70,일반석,119200
아시아나항공,2023-10-02,08:45,09:55,CJU,GMP,70,일반석,132700
아시아나항공,2023-10-02,08:45,09:55,CJU,GMP,70,비즈니스석,189700
이스타항공,2023-10-02,08:50,10:00,CJU,GMP,70,일반석,119600
에어부산,2023-10-02,09:15,10:25,CJU,GMP,70,일반석,118700
진에어,2023-10-02,09:15,10:25,CJU,GMP,70,일반석,119700
제주항공,2023-10-02,09:45,10:55,CJU,GMP,70,일반석,119200
이스타항공,2023-10-02,09:50,11:00,CJU,GMP,70,일반석,119600
에어부산,2023-10-03,06:50,07:55,PUS,CJU,65,일반석,99700
대한항공,2023-10-03,07:00,08:00,PUS,CJU,60,일반석,102700
대한항공,2023-10-03,07:00,08:00,PUS,CJU,60,비즈니스석,162700
에어부산,2023-10-03,07:30,08:35,PUS,CJU,65,일반석,99700
진에어,2023-10-03,07:40,08:45,PUS,CJU,65,일반석,95700
에어부산,2023-10-03,08:00,09:00,PUS,CJU,60,일반석,99700
제주항공,2023-10-03,08:00,09:05,PUS,CJU,65,일반석,99700
제주항공,2023-10-03,09:10,10:10,PUS,CJU,60,일반석,99700
대한항공,2023-10-03,10:20,11:20,PUS,CJU,60,일반석,102700
대한항공,2023-10-03,10:20,11:20,PUS,CJU,60,비즈니스석,162700
에어부산,2023-10-03,11:35,12:35,PUS,CJU,60,일반석,99700
아시아나항공,2023-10-03,11:35,12:35,PUS,CJU,60,일반석,99700
에어부산,2023-10-03,11:50,12:50,PUS,CJU,60,일반석,99700
진에어,2023-10-03,12:05,13:10,PUS,CJU,65,일반석,95700
진에어,2023-10-03,12:05,13:10,PUS,CJU,65,비즈니스석,150700
제주항공,2023-10-03,12:20,13:20,PUS,CJU,60,일반석,99700
에어부산,2023-10-03,13:25,14:20,PUS,CJU,55,일반석,99700
아시아나항공,2023-10-03,13:25,14:20,PUS,CJU,55,일반석,99700
대한항공,2023-10-03,14:00,15:00,PUS,CJU,60,일반석,102700
대한항공,2023-10-03,14:00,15:00,PUS,CJU,60,비즈니스석,162700
제주항공,2023-10-03,08:00,09:00,CJU,PUS,60,일반석,99700
에어부산,2023-10-03,08:30,09:35,CJU,PUS,65,일반석,99700
대한항공,2023-10-03,08:45,09:45,CJU,PUS,60,일반석,102700
대한항공,2023-10-03,08:45,09:45,CJU,PUS,60,비즈니스석,162700
에어부산,2023-10-03,09:10,10:10,CJU,PUS,60,일반석,99700
아시아나항공,2023-10-03,06:50,08:00,CJJ,CJU,70,할인석,102700
아시아나항공,2023-10-03,06:50,08:00,CJJ,CJU,70,일반석,117700
진에어,2023-10-03,07:20,08:30,CJJ,CJU,70,일반석,107700
이스타항공,2023-10-03,07:45,08:50,CJJ,CJU,65,일반석,108600
에어로케이,2023-10-03,08:20,09:25,CJJ,CJU,65,할인석,97700
에어로케이,2023-10-03,08:20,09:25,CJJ,CJU,65,일반석,106700
대한항공,2023-10-03,09:05,10:15,CJJ,CJU,70,일반석,114700
대한항공,2023-10-03,09:05,10:15,CJJ,CJU,70,비즈니스석,174700
제주항공,2023-10-03,10:10,11:20,CJJ,CJU,70,일반석,107700
진에어,2023-10-03,11:00,12:10,CJJ,CJU,70,일반석,107700
대한항공,2023-10-03,11:05,12:10,CJJ,CJU,65,일반석,114700
대한항공,2023-10-03,11:05,12:10,CJJ,CJU,65,비즈니스석,174700
제주항공,2023-10-03,11:20,12:25,CJJ,CJU,65,일반석,107700
진에어,2023-10-03,12:00,13:05,CJJ,CJU,65,일반석,107700
진에어,2023-10-03,12:30,13:40,CJJ,CJU,70,일반석,107700
진에어,2023-10-03,12:30,13:40,CJJ,CJU,70,비즈니스석,157700
아시아나항공,2023-10-03,12:55,13:55,CJJ,CJU,60,할인석,102700
아시아나항공,2023-10-03,12:55,13:55,CJJ,CJU,60,일반석,117700
티웨이항공,2023-10-03,13:10,14:15,CJJ,CJU,65,할인석,96000
티웨이항공,2023-10-03,13:10,14:15,CJJ,CJU,65,일반석,108700
대한항공,2023-10-03,07:00,08:10,CJU,CJJ,70,일반석,114700
이스타항공,2023-10-03,07:55,09:00,CJU,CJJ,65,일반석,108600
제주항공,2023-10-03,08:10,09:20,CJU,CJJ,70,일반석,107700
대한항공,2023-10-03,09:00,10:05,CJU,CJJ,65,일반석,114700
진에어,2023-10-03,09:10,10:20,CJU,CJJ,70,일반석,107700
진에어,2023-10-03,09:30,10:35,CJU,CJJ,65,일반석,107700
제주항공,2023-10-03,09:30,10:40,CJU,CJJ,70,일반석,107700
에어로케이,2023-10-03,10:20,11:25,CJU,CJJ,65,일반석,106700
대한항공,2023-10-03,15:20,16:30,CJU,CJJ,70,비즈니스석,174700
진에어,2023-10-03,15:45,16:45,CJU,CJJ,60,일반석,107700
에어로케이,2023-10-03,16:40,17:45,CJU,CJJ,65,일반석,106700
진에어,2023-10-03,17:25,18:35,CJU,CJJ,70,일반석,107700
이스타항공,2023-10-03,18:45,19:50,CJU,CJJ,65,일반석,108600
진에어,2023-10-03,21:20,22:20,CJU,CJJ,60,일반석,107700
에어로케이,2023-10-03,21:25,22:35,CJU,CJJ,70,일반석,106700
이스타항공,2023-10-03,21:25,22:30,CJU,CJJ,65,일반석,108600
에어서울,2023-10-03,06:00,07:00,GMP,CJU,60,할인석,103600
에어서울,2023-10-03,06:00,07:00,GMP,CJU,60,일반석,119700
진에어,2023-10-03,06:05,07:20,GMP,CJU,75,할인석,96600
진에어,2023-10-03,06:05,07:20,GMP,CJU,75,일반석,119700
이스타항공,2023-10-03,06:10,07:20,GMP,CJU,70,할인석,95600
아시아나항공,2023-10-03,06:10,07:20,GMP,CJU,70,할인석,108700
이스타항공,2023-10-03,06:10,07:20,GMP,CJU,70,일반석,119600
아시아나항공,2023-10-03,06:10,07:20,GMP,CJU,70,일반석,132700
이스타항공,2023-10-03,06:15,07:25,GMP,CJU,70,할인석,95600
진에어,2023-10-03,06:15,07:25,GMP,CJU,70,할인석,96600
제주항공,2023-10-03,06:15,07:30,GMP,CJU,75,할인석,96600
제주항공,2023-10-03,06:15,07:30,GMP,CJU,75,일반석,119200
이스타항공,2023-10-03,06:15,07:25,GMP,CJU,70,일반석,119600
진에어,2023-10-03,06:15,07:25,GMP,CJU,70,일반석,119700
진에어,2023-10-03,06:15,07:25,GMP,CJU,70,비즈니스석,174700
진에어,2023-10-03,06:20,07:30,GMP,CJU,70,할인석,96600
진에어,2023-10-03,06:20,07:30,GMP,CJU,70,일반석,119700
제주항공,2023-10-03,06:25,07:35,GMP,CJU,70,할인석,96600
제주항공,2023-10-03,06:25,07:35,GMP,CJU,70,일반석,119200
티웨이항공,2023-10-03,06:40,07:50,GMP,CJU,70,할인석,95000
아시아나항공,2023-10-03,06:30,07:40,CJU,GMP,70,일반석,132700
아시아나항공,2023-10-03,06:40,07:50,CJU,GMP,70,일반석,132700
대한항공,2023-10-03,07:00,08:10,CJU,GMP,70,일반석,129700
에어서울,2023-10-03,07:35,08:45,CJU,GMP,70,일반석,119700
티웨이항공,2023-10-03,07:55,09:05,CJU,GMP,70,일반석,118100
아시아나항공,2023-10-03,07:55,09:05,CJU,GMP,70,일반석,132700
이스타항공,2023-10-03,08:10,09:15,CJU,GMP,65,일반석,119600
진에어,2023-10-03,08:15,09:30,CJU,GMP,75,일반석,119700
이스타항공,2023-10-03,08:30,09:40,CJU,GMP,70,일반석,119600
에어부산,2023-10-03,08:40,10:00,CJU,GMP,80,일반석,118700
티웨이항공,2023-10-03,08:45,09:55,CJU,GMP,70,일반석,118100
제주항공,2023-10-03,08:45,09:55,CJU,GMP,70,일반석,119200
아시아나항공,2023-10-03,08:45,09:55,CJU,GMP,70,일반석,132700
이스타항공,2023-10-03,08:50,10:00,CJU,GMP,70,일반석,119600
에어부산,2023-10-03,09:15,10:25,CJU,GMP,70,일반석,118700
진에어,2023-10-03,09:15,10:25,CJU,GMP,70,일반석,119700
아시아나항공,2023-10-03,09:20,10:30,CJU,GMP,70,일반석,132700
이스타항공,2023-10-03,09:50,11:00,CJU,GMP,70,일반석,119600
이스타항공,2023-10-03,12:45,13:55,CJU,GMP,70,일반석,119600
이스타항공,2023-10-03,21:15,22:25,CJU,GMP,70,일반석,119600
에어부산,2023-10-04,06:50,07:55,PUS,CJU,65,일반석,99700
대한항공,2023-10-04,07:00,08:00,PUS,CJU,60,일반석,102700
대한항공,2023-10-04,07:00,08:00,PUS,CJU,60,비즈니스석,162700
에어부산,2023-10-04,07:35,08:25,PUS,CJU,50,일반석,99700
진에어,2023-10-04,07:40,08:45,PUS,CJU,65,일반석,95700
제주항공,2023-10-04,08:05,09:05,PUS,CJU,60,일반석,99700
제주항공,2023-10-04,09:10,10:10,PUS,CJU,60,일반석,99700
대한항공,2023-10-04,10:20,11:20,PUS,CJU,60,일반석,102700
대한항공,2023-10-04,10:20,11:20,PUS,CJU,60,비즈니스석,162700
에어부산,2023-10-04,11:35,12:35,PUS,CJU,60,일반석,99700
아시아나항공,2023-10-04,11:35,12:35,PUS,CJU,60,일반석,99700
에어부산,2023-10-04,11:50,12:50,PUS,CJU,60,일반석,99700
진에어,2023-10-04,12:05,13:10,PUS,CJU,65,일반석,95700
진에어,2023-10-04,12:05,13:10,PUS,CJU,65,비즈니스석,150700
제주항공,2023-10-04,12:20,13:20,PUS,CJU,60,일반석,99700
에어부산,2023-10-04,13:25,14:20,PUS,CJU,55,일반석,99700
아시아나항공,2023-10-04,13:25,14:20,PUS,CJU,55,일반석,99700
대한항공,2023-10-04,14:00,15:00,PUS,CJU,60,일반석,102700
대한항공,2023-10-04,14:00,15:00,PUS,CJU,60,비즈니스석,162700
진에어,2023-10-04,14:20,15:20,PUS,CJU,60,일반석,95700
에어부산,2023-10-04,08:30,09:35,CJU,PUS,65,일반석,99700
대한항공,2023-10-04,08:45,09:45,CJU,PUS,60,일반석,102700
대한항공,2023-10-04,08:45,09:45,CJU,PUS,60,비즈니스석,162700
에어부산,2023-10-04,09:10,10:10,CJU,PUS,60,일반석,99700
에어부산,2023-10-04,09:40,10:40,CJU,PUS,60,일반석,99700
에어부산,2023-10-04,09:50,10:50,CJU,PUS,60,일반석,99700
진에어,2023-10-04,10:30,11:30,CJU,PUS,60,일반석,95700
진에어,2023-10-04,10:30,11:30,CJU,PUS,60,비즈니스석,150700
제주항공,2023-10-04,10:45,11:45,CJU,PUS,60,일반석,99700
대한항공,2023-10-04,12:00,13:00,CJU,PUS,60,일반석,102700
대한항공,2023-10-04,12:00,13:00,CJU,PUS,60,비즈니스석,162700
진에어,2023-10-04,12:40,13:40,CJU,PUS,60,일반석,95700
제주항공,2023-10-04,13:00,14:00,CJU,PUS,60,일반석,99700
에어부산,2023-10-04,13:10,14:10,CJU,PUS,60,일반석,99700
에어부산,2023-10-04,13:30,14:25,CJU,PUS,55,일반석,99700
제주항공,2023-10-04,14:05,15:00,CJU,PUS,55,일반석,99700
에어부산,2023-10-04,14:55,16:05,CJU,PUS,70,일반석,99700
제주항공,2023-10-04,15:20,16:20,CJU,PUS,60,일반석,99700
에어부산,2023-10-04,16:30,17:30,CJU,PUS,60,일반석,99700
에어부산,2023-10-04,17:10,18:20,CJU,PUS,70,일반석,99700
이스타항공,2023-10-04,07:45,08:50,CJJ,CJU,65,일반석,108600
에어로케이,2023-10-04,08:20,09:25,CJJ,CJU,65,일반석,106700
대한항공,2023-10-04,09:05,10:15,CJJ,CJU,70,일반석,154400
대한항공,2023-10-04,09:05,10:15,CJJ,CJU,70,비즈니스석,174700
제주항공,2023-10-04,11:20,12:25,CJJ,CJU,65,일반석,107700
진에어,2023-10-04,12:00,13:05,CJJ,CJU,65,일반석,107700
진에어,2023-10-04,12:30,13:40,CJJ,CJU,70,일반석,107700
진에어,2023-10-04,12:30,13:40,CJJ,CJU,70,비즈니스석,157700
아시아나항공,2023-10-04,12:55,13:55,CJJ,CJU,60,할인석,102700
아시아나항공,2023-10-04,12:55,13:55,CJJ,CJU,60,일반석,117700
티웨이항공,2023-10-04,13:10,14:15,CJJ,CJU,65,할인석,91000
티웨이항공,2023-10-04,13:10,14:15,CJJ,CJU,65,일반석,108700
대한항공,2023-10-04,14:05,15:15,CJJ,CJU,70,할인석,94700
대한항공,2023-10-04,14:05,15:15,CJJ,CJU,70,일반석,114700
에어로케이,2023-10-04,14:45,15:55,CJJ,CJU,70,할인석,87700
에어로케이,2023-10-04,14:45,15:55,CJJ,CJU,70,일반석,106700
티웨이항공,2023-10-04,16:05,17:15,CJJ,CJU,70,할인석,76000
티웨이항공,2023-10-04,16:05,17:15,CJJ,CJU,70,일반석,108700
진에어,2023-10-04,16:10,17:15,CJJ,CJU,65,일반석,107700
진에어,2023-10-04,16:10,17:15,CJJ,CJU,65,비즈니스석,157700
대한항공,2023-10-04,07:00,08:10,CJU,CJJ,70,할인석,104700
대한항공,2023-10-04,07:00,08:10,CJU,CJJ,70,일반석,114700
대한항공,2023-10-04,07:00,08:10,CJU,CJJ,70,비즈니스석,174700
이스타항공,2023-10-04,07:55,09:00,CJU,CJJ,65,할인석,104600
이스타항공,2023-10-04,07:55,09:00,CJU,CJJ,65,일반석,108600
제주항공,2023-10-04,08:10,09:20,CJU,CJJ,70,일반석,107700
진에어,2023-10-04,09:10,10:20,CJU,CJJ,70,일반석,107700
제주항공,2023-10-04,09:30,10:40,CJU,CJJ,70,일반석,107700
진에어,2023-10-04,09:30,10:35,CJU,CJJ,65,일반석,107700
에어로케이,2023-10-04,10:20,11:25,CJU,CJJ,65,할인석,102700
에어로케이,2023-10-04,10:20,11:25,CJU,CJJ,65,일반석,106700
진에어,2023-10-04,10:45,11:50,CJU,CJJ,65,일반석,107700
진에어,2023-10-04,10:45,11:50,CJU,CJJ,65,비즈니스석,157700
아시아나항공,2023-10-04,11:15,12:20,CJU,CJJ,65,할인석,112700
아시아나항공,2023-10-04,11:15,12:20,CJU,CJJ,65,일반석,117700
대한항공,2023-10-04,12:15,13:20,CJU,CJJ,65,일반석,114700
진에어,2023-10-04,14:15,15:20,CJU,CJJ,65,일반석,107700
진에어,2023-10-04,14:15,15:20,CJU,CJJ,65,비즈니스석,157700
티웨이항공,2023-10-04,14:50,16:00,CJU,CJJ,70,할인석,92000
티웨이항공,2023-10-04,14:50,16:00,CJU,CJJ,70,일반석,108700
에어서울,2023-10-04,06:00,07:00,GMP,CJU,60,할인석,110600
에어서울,2023-10-04,06:00,07:00,GMP,CJU,60,일반석,119700
진에어,2023-10-04,06:05,07:20,GMP,CJU,75,할인석,96600
진에어,2023-10-04,06:05,07:20,GMP,CJU,75,일반석,119700
이스타항공,2023-10-04,06:10,07:20,GMP,CJU,70,할인석,95600
아시아나항공,2023-10-04,06:10,07:20,GMP,CJU,70,할인석,114700
이스타항공,2023-10-04,06:10,07:20,GMP,CJU,70,일반석,119600
아시아나항공,2023-10-04,06:10,07:20,GMP,CJU,70,일반석,132700
이스타항공,2023-10-04,06:15,07:25,GMP,CJU,70,할인석,95600
진에어,2023-10-04,06:15,07:25,GMP,CJU,70,할인석,96600
제주항공,2023-10-04,06:15,07:30,GMP,CJU,75,할인석,96600
제주항공,2023-10-04,06:15,07:30,GMP,CJU,75,일반석,119200
이스타항공,2023-10-04,06:15,07:25,GMP,CJU,70,일반석,119600
진에어,2023-10-04,06:15,07:25,GMP,CJU,70,일반석,119700
진에어,2023-10-04,06:15,07:25,GMP,CJU,70,비즈니스석,174700
진에어,2023-10-04,06:20,07:30,GMP,CJU,70,할인석,96600
티웨이항공,2023-10-04,06:20,07:30,GMP,CJU,70,할인석,96600
